,Signal Energy,Fluctuation Index,Skewness Index,Kurtosis Index
74,27714.09415426504,41.99328116734148,142.93502544059962,840.1185672843991
75,27773.114149289282,42.2823072766914,141.70428393585615,827.1914395881691
76,27810.997015901146,42.56592153792424,141.2089635827809,818.8077693983014
77,27835.21070723526,42.85856719325045,139.48531470944258,803.29038400448
78,27821.561684204025,43.171351996504384,138.73303980567994,793.1694568865461
79,27787.95097528483,43.3819805972933,137.74613579845087,783.7034853194026
80,27911.480851139288,43.96468839476364,136.95303529114568,768.8637617692923
81,27878.68713049817,44.11928360653895,135.19129226651694,756.3137517181219
82,27940.586871914173,44.335801170672696,133.8570045274451,745.1921491837065
83,27972.878243479474,44.61651641280848,132.2945300523968,731.8599121740492
84,27942.175565689304,44.8853957401691,130.6334479104111,718.3416711193437
85,28287.9574208337,43.46353578418174,138.5163194367142,786.6066602187035
86,28260.123148465394,44.04695802097384,135.9664297047045,761.8991741204496
87,28223.363930962438,44.696657734963914,132.67813914619143,732.6660233816139
88,28236.768091181188,45.35492391651979,128.67664384020983,700.25627925737
89,28122.55225863393,45.75324263779062,124.88983112214899,673.7316177432443
90,28492.47356103026,44.979700331398476,133.14993694092308,730.644529446293
91,28395.594108504905,45.34336368237047,128.7396340562526,700.7776878873316
92,28434.784015160723,45.939008303658916,124.7847249264932,670.4425045928788
93,28457.389888605434,46.43394602944901,121.50132254614059,645.8432762315178
94,28394.964016590846,46.91621687819737,116.81151060934118,614.5318332518442
95,28481.309267278757,47.19570154159376,115.80690703696091,605.6388779319882
96,28447.087429640935,47.8311381221966,111.0892377799884,573.2485985292554
97,28455.870763716306,48.364839807027614,106.32535637377723,542.6112864242248
98,28595.63311186846,49.199800313895544,98.8608713644679,495.9556286550999
99,28696.641496042117,50.180511901553416,87.90762541812252,432.3875605759958
100,28587.744437385332,49.80234541959311,93.52309365804419,463.5011306245103
101,28468.43932691737,50.44846896596482,85.61676380794297,418.88281847455875
102,28525.665474036072,50.9242766299274,83.20128750386984,403.26163608479743
103,28519.548965262242,51.42807941069799,77.86388783199604,373.6951904985267
104,28480.88274562129,52.134993701456004,68.75760808506614,325.5166177303386
105,29358.621796217656,45.359229627155024,129.60831769446733,705.259480881424
106,29419.45247251246,45.79872573475102,126.54840360519158,682.0009910933101
107,29422.172675729795,46.35323636898705,122.25051839562055,650.9571133210435
108,30657.72253695035,51.63410699217352,63.279178677162285,302.4864276128785
109,29291.309786757276,47.99695676204195,108.43655024958848,557.62690555972
110,30568.139086588268,54.70481066886734,28.86294182503072,130.22573110002418
111,29252.779014970725,49.39195124248272,94.54169953887552,472.44249166178685
112,29341.1380526243,49.762357467047075,91.21915337162899,452.4460697853352
113,29372.804187395395,50.21091212917855,86.4425011696629,424.9236890434502
114,29308.78100307146,51.294762998526195,74.50910143569969,358.5238305987735
115,29358.93157484087,51.77946210881057,77.29698917528265,368.45696698608145
116,29230.669996183005,53.22545246547397,57.578664550918155,267.0078042766675
117,29182.291373752218,54.51081942457122,44.0816724272602,199.5984121258484
118,29137.656681504013,55.49498809858793,35.180597896230616,156.47003618860836
119,29395.12652648486,63.16660439167672,-65.0779007786036,-254.28909347183466
120,29918.650970176688,49.658563903586845,95.48327849529537,474.5859710347409
121,29819.903906767686,50.679454400968574,78.1734594358609,380.7230142225586
122,29790.388283210643,51.827561977476954,67.34493964850847,320.7199074807906
123,29723.86976036794,53.109309421759875,53.642510273085065,249.29878865162382
124,29627.898202413475,55.08594320081524,28.118290139260324,125.98819312159416
125,29679.74936320718,55.239501745352555,31.192455665493902,139.37392909042575
126,29690.034901118725,56.777604027703234,10.670609362460718,46.386743969931736
127,29702.016946723917,57.66230122428215,-1.4677896963197052,-6.28280518886896
128,29703.379112837258,58.25189334297701,-7.9516595617160695,-33.69220713568146
129,29505.103548537565,62.39543238982574,-66.29247143801302,-262.23650074330226
130,29619.652756742726,61.742661906456995,-46.65844038807036,-186.5205116941852
131,29438.981154229532,66.31636467023411,-114.0162036705373,-424.35331088886716
