,Signal Energy,Fluctuation Index,Skewness Index,Kurtosis Index
66,21927.939220427794,37.04219915390586,146.11005143352673,973.565242943643
67,21885.669927065836,37.18389226927311,147.04987810792773,976.0937911856583
68,21847.67652717486,37.356752382114315,147.45248093354175,974.2371807222484
69,21771.186869620797,37.300510318049625,149.50801380956878,989.3077881637148
70,21769.91313355797,37.75185696504815,148.16452128543216,968.6962819944421
71,21734.581468409182,37.951257309718834,148.3854750904204,965.0436393496284
72,21693.70649623753,38.077120967161676,149.45177344943133,968.7655771583115
73,21661.928478386333,38.26923467005119,149.8885866085438,966.7195844431974
74,21616.398837809502,38.43511698026638,150.36180154074952,965.5861835251992
75,21567.220476954386,38.570298536055056,151.16439905030583,967.3380057180492
76,21524.473946674985,38.83207005359389,150.31021673421347,955.3877932508911
77,21769.932686079897,38.43158113009789,146.654449200974,941.8651337898259
78,21587.5159056034,38.575829449994295,149.3023356902101,955.2852200619943
79,21500.563738716755,38.91009325011704,151.24958740417708,959.430800698382
80,21441.055806672215,39.00199045161104,152.83931964442155,967.2306578502696
81,21453.871346780386,39.199744421775144,151.9652403535698,956.8475636352127
82,21456.00007164095,39.36364620290763,151.25749566741672,948.425703592294
83,21396.854663141727,39.524016587355106,152.13718456078084,950.070933867186
84,21318.049219900593,39.677504565184904,153.17577561630148,952.8564264173889
85,21276.27791510465,40.03529256332703,153.33949310493506,945.350256361154
86,21270.842076630524,40.02364647117116,154.3272249978264,951.7165527890844
87,21277.776758553337,40.106771044139336,153.50490744141473,944.6834237278364
88,21254.27277691036,40.245783145717446,153.52876529609858,941.5667291618907
89,21913.218468668143,40.00936003708783,142.21761145178715,877.3512621375718
90,21762.96871930841,38.42678456531093,150.9790381156259,969.7601596365881
91,21613.786003880585,38.67652367051664,151.74137487725073,968.363279272898
92,21528.187898457287,39.146443088597394,152.3939919243438,960.8537015564283
93,21450.71670183663,39.517505178449014,153.0278423650646,955.7904031986942
94,21383.820018512964,39.78502439912631,153.85397425554595,954.4887631293313
95,21345.74524920838,39.97649373268238,154.39729948065997,953.2717637342804
96,21302.09962564041,40.18856993385984,154.6410956700422,949.7386126993614
97,21256.762389621912,40.28850986171618,155.38438887095106,951.9363460814182
98,21218.19808137963,40.48090677769281,155.9661617269778,950.9591944507805
99,21192.517919018996,40.64744088797718,156.07211991519384,947.7064814321043
100,21163.16108365783,40.766006286836955,156.68208799320706,948.6432325750081
101,21122.755365627654,40.86378070870837,157.30659561299302,950.145502222567
102,21087.22930985763,40.14156785267358,159.4339814653013,980.3209639214086
103,21333.961091943645,40.31942508781655,157.34475701052222,963.207098953048
104,21201.22980805357,40.54633588553896,157.22070220630158,957.0615030579555
105,21108.816311444753,40.70951830027606,159.09889476457258,964.612595963926
106,21058.651081982636,41.049151188092,159.51088553488833,959.1087969904271
107,21020.225685097976,41.276973085177914,160.0077689453206,956.7863197115005
108,21014.288732910303,41.20830439449529,161.0060449055094,964.3599514041883
109,21011.390646871416,41.47010662113912,159.94939742119973,951.9829843277502
110,20955.85985914811,41.72297921825743,160.7018655605208,950.6646308996134
111,20901.886349728342,41.845766179082666,161.64251453602319,953.4233926207389
112,20873.672097788192,41.7265175540061,162.76832434380972,962.8075375810126
113,20902.621595809374,41.90539083338115,161.96090859688354,953.942150028385
114,20877.837850663753,42.09611013562722,162.15664557289224,950.7679083538563
115,20825.168823709402,42.265052397774966,162.69891668961543,950.1342619514043
116,20784.805766531164,42.4140276907362,163.7009482831202,952.6281466499976
117,20783.383993087984,42.32515508498135,164.2271046762308,957.6967371691776
118,20798.750124447502,42.26518885441936,164.36321446192798,959.8503815747524
119,20880.091813142746,40.51552236669398,165.48019021069553,1008.1062292847123
120,21069.759436290373,41.553647038208595,163.53648798805958,971.375733511765
121,20916.39140703478,41.816281131471925,164.19983325026197,969.190245370553
122,20829.032852873534,42.17326514982155,165.3346234047952,967.6277476331846
123,20766.567972851026,42.43796905094947,165.89721090533536,964.864265929383
124,20740.411712116886,42.613168174772525,166.28057008598378,963.1178020260718
125,20708.87426041608,42.77941370824697,166.75402858060454,962.10669337236
126,20672.57705458377,42.933371919584125,167.0491272980424,960.353098788114
127,20627.46303735727,43.10649993888114,167.4791251998385,958.9581441953165
128,20583.34224686849,43.1123358316828,168.5163030197279,964.7662420893804
129,20580.28789772699,43.32805800016446,168.37732375142227,959.1711508450804
130,20563.459027165693,43.443640653373514,168.60434895875048,957.909078750251
131,20529.083746896158,43.57233163812989,168.9616648975594,957.1039517176567
132,20563.32730867396,42.50185345317946,168.55616947468036,978.8553372989359
133,20783.12652322454,43.12032532243001,167.28579219512014,957.544041501938
134,20655.536003574867,43.41376465712831,168.77314578649165,959.5279444292612
135,20554.839332071206,43.56036328718455,169.5601781978095,960.7582022033122
136,20493.727492700553,43.797231460057205,170.51528020231757,960.9446520423813
137,20506.25751591035,43.72380696758238,171.08554138683854,965.7774697074586
138,20509.923797580777,43.82169031610907,170.69416259397494,961.4158407459164
139,20451.539579127435,44.03324365863799,171.05447891881875,958.8165051770006
140,20394.8686480835,44.240098240845654,171.62707198912724,957.5279068543641
141,20354.093145894523,44.49667161208855,172.0256685624965,954.2176762556974
142,20369.3688247302,44.42160777016393,172.63676295535018,959.2255553903344
143,20364.63547228091,44.56871858495789,172.14291956925678,953.324482312858
144,20294.93345454468,44.69990160506783,172.61847418659377,953.1525978028579
145,20247.939469714922,45.041055471109196,172.86145610942495,947.2646650731587
146,20225.797237117564,45.16168871501548,173.59017049818323,948.7170077576455
147,20258.821089443045,45.13261151001628,173.36602739614042,948.1024380132527
148,20223.95418904537,45.15407385682727,173.60810875879503,948.9750549292221
149,20187.8038537606,43.966357011081804,175.84764416354076,987.183304604313
150,20521.733968922323,44.54673900559808,171.02624220195864,947.607666241323
151,20353.319625436157,44.68764056466414,173.60608481693075,958.8689316822682
152,20270.336554935635,45.09976164553424,174.4607628580615,954.784258313213
153,20198.429727303395,45.367822255985374,174.85437146899346,951.2842167235972
154,20160.574500535797,45.69911904364131,174.67125266761548,943.3988364574549
155,20126.242394954854,45.92864836214632,175.09108546245608,940.940365852123
156,20089.596724826064,46.09516038582864,174.6665425504849,935.2681022745171
157,20053.263071983663,46.36005208727233,174.61341677492862,929.6413332609089
158,20032.424720510448,46.565517070089406,174.65418439325748,925.7554869011215
159,20001.926061429065,46.62384465102842,174.6537832046957,924.5952200854468
160,19979.593690604015,46.83736824050859,174.27854761000637,918.4027535738657
161,19954.456433573643,47.06639123755158,174.16651631637424,913.3463429012353
162,19914.62012206245,47.291197184942185,173.76208191945514,906.8937994369154
163,19808.23515995447,47.09112589766541,173.27744559630406,908.2066814478709
164,19866.417649438783,47.640063114955055,173.2869458611513,897.7910028537548
165,19837.99499425281,47.871561510698655,173.0203349601093,892.0748264815476
166,19983.392508612604,45.320852029501346,174.39411468610535,949.763528070508
167,20154.95932681995,47.363986324557466,167.03348886229614,870.4363815768929
